display_name,normalized_name,occurrence_count,recipe_count,kind,nutrition_match_status,nutrition_reference_name,nutrition_matched_alias,quantity_examples,recipe_examples
Prosciutto San Daniele,prosciutto san daniele,2,2,ingredient,unmatched,,,8 Fette (1) | 200 G (1),Messicani Al San Daniele | Risotto San Daniele
Prosciutto Tagliato A Dadi,prosciutto tagliato a dadi,2,2,ingredient,unmatched,,,100 G (2),Gran Farro | Minestra Di Farro
Provatura (formaggio Di Bufala A Pasta Filata Simile Alla Mozzarella),provatura formaggio di bufala a pasta filata simile alla mozzarella,2,2,ingredient,unmatched,,,300 G (2),Antipasto Di Crostini Alla Provatura E Acciughe | Antipasto Di Crostini Alla Provatura E Alici
Prugna,prugna,2,2,ingredient,unmatched,,,1 Fettina (1) | 1 (1),Caldo Freddo Di Manzo | Io Voglio Andare A Vivere In Campagna
Prugna Secca,prugna secca,2,2,ingredient,unmatched,,,1 (2),Cocktail Con Prugne | Infuso Di Biancospino (2)
Prugne Mature,prugne mature,2,2,ingredient,unmatched,,,3000 G (1) | 500 G (1),Marmellata Di Frutta | Prugne Sott'aceto
Prugne Mirabella ('goccia D'oro'),prugne mirabella goccia d oro,2,1,ingredient,unmatched,,,500 G (1) | 150 G (1),Budino Goccia D'oro
Prugne Nere,prugne nere,2,2,ingredient,unmatched,,,400 G (1) | 2000 G (1),Gelato Di Prugne | Marmellata Di Prugne Nere
Prugne Sgocciolate,prugne sgocciolate,2,2,ingredient,unmatched,,,12 (2),Cook-a-leekie | Pollo Con Prugne
Punta Di Petto Di Vitello,punta di petto di vitello,2,2,ingredient,unmatched,,,350 G (1),Bollito Con Purè E Verdure | Punta Di Petto Al Forno (2)
Punte Di Asparagi Già Lessate,punte di asparagi gia lessate,2,2,ingredient,unmatched,,,200 G (2),Salmone Affumicato Con Asparagi | Salmone Con Asparagi
Punte Di Asparagi In Scatola,punte di asparagi in scatola,2,2,ingredient,unmatched,,,350 G (1) | 250 G (1),Cocktail Di Pollo Alla Paprica | Crostata Agli Asparagi
Purè Ricco Findus,pure ricco findus,2,2,ingredient,unmatched,,,1 Confezione (2),Coscette Di Pollo Con Purè Ricco | Spezzatino Con Purè Ricco
Purea Di Pomodori,purea di pomodori,2,2,ingredient,unmatched,,,1 Cucchiaino (1) | 1 Cucchiaio (1),Involtini Di Carne Di Manzo | Pizza Esotica
Purea Di Pomodoro,purea di pomodoro,2,2,ingredient,unmatched,,,1 Cucchiaino (1) | 2 Tazze (1),Brasato Di Manzo | Pomodori Ripieni Di Riso (4)
Quark,quark,2,2,ingredient,unmatched,,,,Quark Con Banane | Quark Con Erbe Aromatiche
Rabarbaro (piccioli A Pezzetti),rabarbaro piccioli a pezzetti,2,2,ingredient,unmatched,,,,Involtini Di Rabarbaro | Torta Di Rabarbaro E Fragole
Rabarbaro (piccioli Delle Foglie),rabarbaro piccioli delle foglie,2,2,ingredient,unmatched,,,1000 G (1) | 400 G (1),Composta Di Rabarbaro | Sorbetto Di Rabarbaro
Rabarbaro Zucca,rabarbaro zucca,2,2,ingredient,unmatched,,,2/8 (1) | 2/10 (1),Club '55 | Saracean Club
Radicchio Di Treviso (200 G),radicchio di treviso 200 g,2,2,ingredient,unmatched,,,3 Cespi (2),Carpaccio Al Radicchio (2) | Crema Di Zucca Al Radicchio
Radicchio Di Treviso (400 G Circa),radicchio di treviso 400 g circa,2,2,ingredient,unmatched,,,5 Cespi (1) | 4 Cespi Grandi (1),Crepes Al Radicchio | Frittura Di Radicchio
Radicchio Di Treviso (400 G),radicchio di treviso 400 g,2,2,ingredient,unmatched,,,5 Cespi (1) | 4 Cespi Grandi (1),Radicchio Arrosto | Radicchio Stufato
Radicchio Rosso Di Verona,radicchio rosso di verona,2,2,ingredient,unmatched,,,2 Cespi (1) | 3 Foglie (1),Insalata Di Prosciutto E Melagrana | Involtini Di Radicchio Con Uova Strapazzate
Radicchio Variegato,radicchio variegato,2,2,ingredient,unmatched,,,200 G (1) | 1 Cespo (1),Bocconcini Di Tacchino Alle Noci Con Radicchio E Fagioli Corallo | Radicchio Alle Noci
Radicchio Verde,radicchio verde,2,2,ingredient,unmatched,,,1 Mazzetto (1) | 40 G (1),Insalatona Jolly | Tortino Di Alici Con Verdure
Radice (o Foglie) Di Prezzemolo,radice o foglie di prezzemolo,2,2,ingredient,unmatched,,,30 G (1) | 60 G (1),Consommè Di Brodo Di Manzo | Zuppa Di Orzo Perlato
Radice Di Angelica,radice di angelica,2,2,ingredient,unmatched,,,2 G (1) | 40 G (1),Amaro Montchamp | Curarsi Con Le Erbe - Ricetta 19.5
Radice Di Angelica Fresca,radice di angelica fresca,2,2,ingredient,unmatched,,,3 G (2),Grand Chartreuse | Liquore Di Francia
Radice Di Coriandolo,radice di coriandolo,2,2,ingredient,unmatched,,,1/2 Cucchiaio (2),Frittelle Di Pesce | Thot Man Pla
Radice Di Insalata Cicoria,radice di insalata cicoria,2,2,ingredient,unmatched,,,50 G (1) | 15 G (1),Curarsi Con Le Erbe - Ricetta 19.3 | Decotto Depurativo
Radice Di Krachai,radice di krachai,2,2,ingredient,unmatched,,,1 Cucchiaio (2),Frittelle Di Pesce | Thot Man Pla
Radice Di Zenzero Fresca Pelata E Tritata,radice di zenzero fresca pelata e tritata,2,2,ingredient,unmatched,,,4 Fette (2),Chao Douya | Germogli Di Soia Saltati Con La Carne
Radici Di Genziana,radici di genziana,2,2,ingredient,unmatched,,,20 G (1) | 30 G (1),Genziana Amabile | Genziana Cocktail
Radici Di Prezzemolo,radici di prezzemolo,2,2,ingredient,unmatched,,,40 G (1),Carne Alla Cacciatora | Carpa Agli Odori In Gelatina
Radici Fresche Di Insalata Valeriana,radici fresche di insalata valeriana,2,2,ingredient,unmatched,,,100 G (1) | 25 G (1),Macerato Di Valeriana | Macerato Di Valeriana (2)
Radici Odorose,radici odorose,2,2,ingredient,unmatched,,,170 G (1) | 40 G (1),Cosciotto Di Capriolo | Purè Di Piselli
Radici Secche Di Enula Campana,radici secche di enula campana,2,2,ingredient,unmatched,,,25 G (1) | 15 G (1),Decotto Di Enula Campana | Decotto Di Enula Campana (2)
Rafano Fresco,rafano fresco,2,2,ingredient,unmatched,,,,Cavolfiore Al Rafano | Rombo Al Forno (2)
Ramolaccio,ramolaccio,2,2,ingredient,unmatched,,,,Salsa Escoffier | Tartine Con Maionese E Uova Sode
Ramoscello Di Menta,ramoscello di menta,2,2,ingredient,unmatched,,,1 (2),Durango Cocktail | Durango Cocktail (2)
Rane Pulite,rane pulite,2,2,ingredient,unmatched,,,800 G (1) | 350 G (1),Rane In Guazzetto | Risotto Con Le Rane (2)
Rapa Piccola,rapa piccola,2,2,ingredient,unmatched,,,1 (2),Costolette D'agnello Speziate | Verdure Gratinate Al Formaggio
Rapa Rossa,rapa rossa,2,2,ingredient,unmatched,,,1 (1) | 1/2 (1),Bufalo Croccante In Crosta Di Mais Su Spatzle Di Rapa Rossa E Castagne | Tagliata Di Filetto Di Maiale All'erbe Con Dadolata Di Rape Rosse
Rape Piccole,rape piccole,2,2,ingredient,unmatched,,,400 G (1) | 250 G (1),Petto D'anatra Alle Spezie | Verdure Gratinate
Rape Rosse,rape rosse,2,2,ingredient,unmatched,,,300 G (1) | 4 (1),Purè Di Patate Sanguigno | Sviekolnij Salat
Ras El Hanout,ras el hanout,2,2,ingredient,unmatched,,,1/2 Cucchiaino (2),Couscous (2) | Couscous Di Carne E Verdure
Ravanello Tondo (facoltativo),ravanello tondo facoltativo,2,2,ingredient,unmatched,,,1 (2),Gioiello | Hand
Razza Da 1000 G,razza da 1000 g,2,2,ingredient,unmatched,,,1 (2),Minestra Di Razza Alla Romana | Razza Alla Senape
Ribes Rossi,ribes rossi,2,2,ingredient,unmatched,,,100 G (1) | 200 G (1),Macedonia Tuttobosco | Pere Ripiene Al Gelato
Ricciola,ricciola,2,2,ingredient,unmatched,,,600 G (1) | 4 Trance (1),Ricciola Ai Peperoni | Ricciola Alle Mandorle E Pistacchi
Riccioli Di Cioccolato,riccioli di cioccolato,2,2,ingredient,unmatched,,,,Bavarese Moresco | Rotolo Ai Due Cioccolati
Ricotta Di Capra,ricotta di capra,2,2,ingredient,unmatched,,,100 G (1) | 200 G (1),Ditali Con Zucchine E Ricotta | Timballo Di Foglie Di Cardi
Ricotta Di Mucca,ricotta di mucca,2,2,ingredient,unmatched,,,300 G (1) | 100 G (1),Mousse Con Petali Di Rosa | Zuppa Dolce Al Limone
Ricotta Di Pecora Affumicata Stagionata,ricotta di pecora affumicata stagionata,2,2,ingredient,unmatched,,,70 G (2),Fusilli Alla Paesana | Maccarruni A Ra Tamarra
Ricotta Di Pecora Fresca,ricotta di pecora fresca,2,2,ingredient,unmatched,,,400 G (1) | 150 G (1),Maccheroni Alla Pastora | Perciatelli Con Pomodoro E Ricotta
Ricotta Dolce,ricotta dolce,2,2,ingredient,unmatched,,,500 G (1) | 400 G (1),Cassata Alla Siciliana | Torta Allo Yogurth E Ricotta
Ricotta Dolce Freschissima,ricotta dolce freschissima,2,2,ingredient,unmatched,,,500 G (1) | 200 G (1),Ricotta Dorata (2) | Zuccotto Alla Contadina
Ricotta Doppia Crema,ricotta doppia crema,2,2,ingredient,unmatched,,,200 G (2),Bruschette Alla Calabrese | Spumone Di Prosciutto
Ricotta Forte,ricotta forte,2,2,ingredient,unmatched,,,40 G (1),"Bruschetta Alla Ricotta Forte Con Insalatina Di Champignons E Uva | Scialatielli Con Ricotta Forte, Pesce Cappone E Bieta"
Ricotta Grattugiata,ricotta grattugiata,2,2,ingredient,unmatched,,,150 G (1),Polpette Di Melanzane Pugliesi | Risotto Estivo
Ricotta Salata Secca Grattugiata,ricotta salata secca grattugiata,2,2,ingredient,unmatched,,,100 G (2),Maccaroni Di Casa Alla Pastorella | Maccheroni A 'ru Fierro
Ricotta Scremata,ricotta scremata,2,2,ingredient,unmatched,,,250 G (2),Quarkkeulchen | Tortine Di Ricotta
Ricotta Semigrassa,ricotta semigrassa,2,2,ingredient,unmatched,,,100 G (2),Filetti Di Trota Su Letto Di Spinaci | Filetti Di Trota Su Letto Di Spinaci (2)
Ricotta Stagionata,ricotta stagionata,2,2,ingredient,unmatched,,,50 G (1) | 80 G (1),Insalata Di Carciofi E Speck | Spaghetti Alla Ricotta
Riso (o Farina Di Riso),riso o farina di riso,2,2,ingredient,unmatched,,,150 G (2),Crema Di Riso Al Cardamomo | Ferni
Riso A Cottura Rapida,riso a cottura rapida,2,2,ingredient,unmatched,,,100 G (1) | 250 G (1),"Riso Al Limone, Gamberetti E Lattuga | Riso Dolce Alla Greca"
Riso Al Gelsomino Bollito,riso al gelsomino bollito,2,2,ingredient,unmatched,,,1100 G (2),Khao Phad Sapparod | Riso Fritto Di Phuket
Riso Arborio Superfino,riso arborio superfino,2,2,ingredient,unmatched,,,400 G (1) | 500 G (1),Risotto Alla Pescatora (2) | Risotto Con Salsiccia (4)
Riso Carnaroli (o Arborio O Baldo),riso carnaroli o arborio o baldo,2,2,ingredient,unmatched,,,300 G (2),Riso All'arneis Con Asparagi | Riso All'arneis Con Tartufi
Riso Comune,riso comune,2,2,ingredient,unmatched,,,400 G (2),Supplì | Supplì Di Riso
Riso Cotto,riso cotto,2,2,ingredient,unmatched,,,1 Tazza (2),Cipolle Ripiene Di Riso (2) | Rape Ripiene Di Riso
Riso Integrale Precotto,riso integrale precotto,2,2,ingredient,unmatched,,,4 Mestoli (1) | 350 G (1),Insalata Di Riso Integrale (2) | Risotto Ai Porri (3)
Riso Originario,riso originario,2,2,ingredient,unmatched,,,100 G (1) | 200 G (1),Arancini Farciti | Soufflé Di Riso
Riso Per Insalate,riso per insalate,2,2,ingredient,unmatched,,,250 (1) | 380 G (1),Insalata Di Riso Rossa E Verde | Riso Freddo Con Scampi
Riso Per Minestre,riso per minestre,2,2,ingredient,unmatched,,,200 G (2),Riso E Rape | Riso E Verza (2)
Riso Selvatico,riso selvatico,2,2,ingredient,unmatched,,,200 G (1) | 250 G (1),Riso Nero Con Involtini Di Belga | Riso Selvatico Con Broccoli Allo Zenzero
Riso Superfino Arborio,riso superfino arborio,2,2,ingredient,unmatched,,,200 G (1),Risotto Funghi E Carciofi | Teglia Di Riso E Cavolfiori
Riso Vialone Nano Non Brillato,riso vialone nano non brillato,2,2,ingredient,unmatched,,,200 G (1) | 350 G (1),Risotto Ai Porri (4) | Risotto Coi Funghi
"Ritagli Di Pesce (code, Teste, Lische)",ritagli di pesce code teste lische,2,2,ingredient,unmatched,,,Molti (2),Brodo Di Pesce | Ukha
Rognoni Di Coniglio,rognoni di coniglio,2,2,ingredient,unmatched,,,12 (1) | 8 (1),Quiche Di Coniglio E Verdure | Sella Di Coniglio Farcita
Rombo Di 1200 G,rombo di 1200 g,2,2,ingredient,unmatched,,,1 (2),Rombo Ai Ferri | Rombo Al Forno (3)
Ronymas Cocco,ronymas cocco,2,2,ingredient,unmatched,,,20 G (2),Saint James Coffee | Saint James Coffee (2)
Rose,rose,2,2,ingredient,unmatched,,,4 (2),Aceto Alla Rosa | Aceto Alle Rose (2)
Rose's Lime Mixer,rose s lime mixer,2,2,ingredient,unmatched,,,1/3 (2),Kamakaze | Kamikaze
Rosmarino In Polvere,rosmarino in polvere,2,2,ingredient,unmatched,,,1 Pizzico (1),Carré Di Maiale Con I Cardi | Succo Di Finocchio Con Succo Di Lattuga E Di Patata
Rosmarino Legato Con Filo Incolore,rosmarino legato con filo incolore,2,2,ingredient,unmatched,,,1 Rametto (2),Maiale 'ndocca 'ndocca | Maiale Alla Teramana
Rosmarino Tritato Finemente,rosmarino tritato finemente,2,2,ingredient,unmatched,,,1 Cucchiaio (1) | 1/2 Cucchiaio (1),Riso Giallo | Zuppa Del Casale Agli Aromi
Rosso Antico,rosso antico,2,2,ingredient,unmatched,,,2 Cucchiaini (1) | 1/3 (1),Jumbo (2) | Prestigio
Rotonda Di Vitello,rotonda di vitello,2,2,ingredient,unmatched,,,1000 G (2),Vitel Tonné | Vitello Tonnato Alla Moda Antica
Roux Bruno,roux bruno,2,2,ingredient,unmatched,,,125 G (2),Salsa Spagnola Classica | Salsa Spagnola Classica (2)
Ruchetta,ruchetta,2,2,ingredient,unmatched,,,Alcune Foglie (1),Antipasto Di Pomodori Alla Valacca | Aragosta Alla Catalana
Rum Bacardi Carta Blanca,rum bacardi carta blanca,2,2,ingredient,unmatched,,,3/10 (1) | 1/5 (1),Salsa | Xaviera
Rum Bianco Capitan Morgan,rum bianco capitan morgan,2,2,ingredient,unmatched,,,30 G (1) | 5/10 (1),Black Sheerp | Salsburg
Rum Bianco Carta Argento,rum bianco carta argento,2,2,ingredient,unmatched,,,3/4 (1) | 50 G (1),Daiquiri (11) | Mojito (4)
Rum Bianco Leggero,rum bianco leggero,2,2,ingredient,unmatched,,,3/11 (1) | 1/1 (1),Pussy Foot | Rhum Tonic
Rum Dorato,rum dorato,2,2,ingredient,unmatched,,,2/2 (1) | 1/10 (1),Bitter Orange Cocktail | Casa Bianca
Rum Havana Club,rum havana club,2,2,ingredient,unmatched,,,4 Cucchiai (1) | 3 Cucchiai (1),Costa D'avorio Exotic | Santorena Cup
Rum Light Dry,rum light dry,2,2,ingredient,unmatched,,,4/6 (2),Mojito New Fashion | Mojito New Fashion (2)
Rum Saint James Ambrè,rum saint james ambre,2,2,ingredient,unmatched,,,3/10 (1) | 2/10 (1),Black Night (2) | Milatta
Salame (o Prosciutto),salame o prosciutto,2,2,ingredient,unmatched,,,100 G (1) | 50 G (1),Braciole Di Maiale | Polpettone Alla Napoletana
Salame Tagliato A Listerelle Piuttosto Spesse,salame tagliato a listerelle piuttosto spesse,2,2,ingredient,unmatched,,,200 G (2),Penne Alla Barba | Pennette Alla Barba
Salame Ungherese,salame ungherese,2,2,ingredient,unmatched,,,100 G (1) | 12 Fette (1),Involtini Di Manzo Gustosi | Involtini Di Salame
Salamini Da Verzata (o Salsicce),salamini da verzata o salsicce,2,2,ingredient,unmatched,,,4 (2),Bottaggio Alla Milanese | Casoeula
Salcicce,salcicce,2,2,ingredient,unmatched,,,2 (1) | 250 G (1),Falsomagro | Zuppa Di Salsiccia E Patate
Sale (eventuale),sale eventuale,2,2,ingredient,unmatched,,,,Baccalà In Cassuola | Panzanella Di Cipolle E Acciughe
Sale Alle Erbe,sale alle erbe,2,2,ingredient,unmatched,,,,Cocktail Di Pesce Spezzato | Formaggio All'arancia
Sale Fino Integrale,sale fino integrale,2,2,ingredient,unmatched,,,1 Pizzico (1) | 200 G (1),Basilico Sotto Sale | Riso Selvatico Con Broccoli Allo Zenzero
Salmone Affumicato A Fette,salmone affumicato a fette,2,2,ingredient,unmatched,,,150 G (2),Antipasto Di Salmone | Insalata Di Salmone Affumicato (2)
Salmone Affumicato A Fettine,salmone affumicato a fettine,2,2,ingredient,unmatched,,,200 G (1) | 50 G (1),Paté Di Sogliola Al Salmone | Tagliolini Al Salmone
Salmone Affumicato Affettato,salmone affumicato affettato,2,2,ingredient,unmatched,,,500 G (1) | 100 G (1),Salmone Delizioso | Tartellette Al Salmone
Salmone Di 1000 G,salmone di 1000 g,2,2,ingredient,unmatched,,,1 (2),Laks | Salmone Marinato
Salmone Freschissimo,salmone freschissimo,2,2,ingredient,unmatched,,,180 G (2),Antipasto Di Pesce Crudo | Sashimi (3)
Salmone In Filetti,salmone in filetti,2,2,ingredient,unmatched,,,600 G (2),Salmone Grigliato Al Pesto Di Radicchio Trevisano | Salmone In Agrodolce
Salsa Al Cioccolato,salsa al cioccolato,2,2,ingredient,unmatched,,,4 Cucchiai (1),Crema Di Panna E Mango | Dolci A Sorpresa
Salsa Al Peperoncino Di Caienna,salsa al peperoncino di caienna,2,2,ingredient,unmatched,,,1 Cucchiaino (2),Salsa Barbecue | Salsa Hoi-sin
Salsa Al Pomodoro,salsa al pomodoro,2,2,ingredient,unmatched,,,80 G (1) | 10 Cl (1),Salsa Agrodolce Cinese | Salsa Andalusa (2)
Salsa Besciamella Calda Profumata Con Noce Moscata,salsa besciamella calda profumata con noce moscata,2,2,ingredient,unmatched,,,50 Cl (2),Salsa Al Formaggio (2) | Salsa Monray
Salsa Di Burro Bianco,salsa di burro bianco,2,2,ingredient,unmatched,,,10 Cl (1) | 50 Cl (1),Aragosta Alle Due Salse | Crema Alle Ostriche
Salsa Di Peperoncino Piccante (harissa),salsa di peperoncino piccante harissa,2,2,ingredient,unmatched,,,3 Cucchiai (2),Insalata Kurda Di Bulghur | Kisir
Salsa Di Pesce,salsa di pesce,2,2,ingredient,unmatched,,,5 Cucchiai (2),Tom Kha Kai | Zuppa Di Cocco E Pollo
Salsa Di Pomodoro (facoltativo),salsa di pomodoro facoltativo,2,2,ingredient,unmatched,,,Alcuni Cucchiai (1),Fiori Di Zucca Ripieni (3) | Involtini Alla Siciliana
Salsa Di Pomodoro Ristretta,salsa di pomodoro ristretta,2,2,ingredient,unmatched,,,5 Cl (1) | 2 Cucchiai (1),Salsa Aurora | Triglie Stufate
Salsa Di Semi Gialli Di Soia,salsa di semi gialli di soia,2,2,ingredient,unmatched,,,3 Cucchiai (2),Salsa Barbecue | Salsa Hoi-sin
Salsa Di Soia (shoyu),salsa di soia shoyu,2,2,ingredient,unmatched,,,4 Cucchiai (1) | 1 Cucchiaino (1),Maiale In Salsa Di Soia | Zuppa Di Tofu E Foglie Verdi
Salsa Di Soia Leggera Thai,salsa di soia leggera thai,2,2,ingredient,unmatched,,,2 Cucchiai (2),Khao Phad Sapparod | Riso Fritto Di Phuket
Salsa Hoisin,salsa hoisin,2,2,ingredient,unmatched,,,3 Cucchiai (2),Chun Juan Con Salsa Hoi-sin | Involtini Primavera (chun Juan)
Salsa Inglese,salsa inglese,2,2,ingredient,unmatched,,,2 Cucchiaini (1),Arrosto Di Maiale Alla Salsa Di Caffè | Coupelle Con Gelato Di Ciliegie
Salsa Madera,salsa madera,2,2,ingredient,unmatched,,,20 Cl (1),Cipolle Farcite | Filetto Wellington
Salsa Remoulade,salsa remoulade,2,2,ingredient,unmatched,,,3 Cucchiai (1),Spiedino Di Cozze Con Salsa Remoulade | Wurstel Alle Salse
Salsa Smetana,salsa smetana,2,2,ingredient,unmatched,,,,Pelmeni Al Burro | Polpette Di Carote (2)
Salsa Tartara,salsa tartara,2,2,ingredient,unmatched,,,3 Cucchiai (1),"Sogliole Con Tartara, Capperi E Acciughe | Vol-au-vent Del Re"
Salsa Tonnata,salsa tonnata,2,2,ingredient,unmatched,,,20 Cl (1) | 1 Tazza (1),Bignè Farciti Al Pollo | Fesa Di Tacchino Tonnata
Salsa Vellutata Di Pesce,salsa vellutata di pesce,2,2,ingredient,unmatched,,,75 Cl (1) | 20 Cl (1),Salsa Bretone | Salsa Veneziana
Salsa Verde,salsa verde,2,2,ingredient,unmatched,,,,Crostini Di Uova Sode | Insalata Campagnola
Salsa:,salsa,2,2,section-label,section-label,,,,Cannoncini Di Wafer Con Salsa Ai Mirtilli | Cappellacci Al Profumo Di Maggiorana
Salsicce Di Perugia,salsicce di perugia,2,2,ingredient,unmatched,,,,Pasta Con La Salsiccia | Pasta Con La Salsiccia (2)
Salsicce Piccole,salsicce piccole,2,2,ingredient,unmatched,,,6 (2),Petto Di Vitello Alle Salsicce | Quaglie Al Timo
Salsiccette Di Maiale,salsiccette di maiale,2,2,ingredient,unmatched,,,8 (2),Salsicce Alla Griglia | Salsicce Con Porri Al Gratin
Salsiccia Di Puro Suino,salsiccia di puro suino,2,2,ingredient,unmatched,,,100 G (2),Carciofi Imbottiti Alla Siciliana | Carciofi Imbottiti Alla Siciliana (2)
Salsiccia Fresca Tipo Luganega,salsiccia fresca tipo luganega,2,2,ingredient,unmatched,,,150 G (2),Riso E Luganega | Risotto Con La Salsiccia
Salsiccia Piccante,salsiccia piccante,2,2,ingredient,unmatched,,,250 G (1) | 200 G (1),Pollo Saltato Al Pomodoro | Vermicelli Con Salsiccia
Salsiccia Sbriciolata,salsiccia sbriciolata,2,2,ingredient,unmatched,,,100 G (1) | 1 (1),Penne Con Melanzana E Salsiccia | Risotto Con Fagioli
Salsiccia Secca Piccante,salsiccia secca piccante,2,2,ingredient,unmatched,,,150 G (2),Minestra Maritata | Pignato Grasso
Salumi,salumi,2,2,ingredient,unmatched,,,200 G (2),Gnocchi Con Carne Di Maiale (2) | Knödel (3)
Salvia (facoltativo),salvia facoltativo,2,2,ingredient,unmatched,,,Alcune Foglie (1),Branzino Al Sale (4) | Pasta Alla Cornuta
Salvia Tritata Finemente,salvia tritata finemente,2,2,ingredient,unmatched,,,Alcune Foglie (1) | 1/2 Cucchiaio (1),Fettine Di Petto Di Pollo Alla Valdostana | Zuppa Del Casale Agli Aromi
Sangue Di Maiale,sangue di maiale,2,2,ingredient,unmatched,,,2 Cucchiai (1),Anatra Al Vino Rosso | Sanguinaccio Alla Maniera Lucana
Sardella,sardella,2,2,ingredient,unmatched,,,4 Cucchiai (2),Spaghetti Con La 'mustica' Alla Maniera Di Crucoli | Spaghetti Con La 'sardella' Alla Maniera Di Crucoli
Sardina Sott'olio,sardina sott olio,2,2,ingredient,unmatched,,,1 (2),Pasta Alla Crema Di Tonno | Riso Al Tonno
Scaglie Di Cioccolato Bianco,scaglie di cioccolato bianco,2,2,ingredient,unmatched,,,180 G (1),Crema Al Torrone E Nutella | Torta Al Cioccolato E Formaggio
Scaglie Di Mandorle,scaglie di mandorle,2,2,ingredient,unmatched,,,1 Cucchiaio (1),Crostata Di Nutella E Banane | Minicake Alla Nutella
Scagliette Di Cioccolato Fondente,scagliette di cioccolato fondente,2,2,ingredient,unmatched,,,2 Cucchiai (1) | 50 G (1),Macedonia Assortita | Zabaglione Al Porto E Melone
Scalogni (o Cipolline),scalogni o cipolline,2,2,ingredient,unmatched,,,3 (2),Salsa Ravigote (2) | Salsa Verde (5)
Scalogni Affettati,scalogni affettati,2,2,ingredient,unmatched,,,4 (1) | 2 (1),Minestra Di Scalogni E Formaggio | Minestra Di Zucca E Vermicelli
Scalogni Tagliati A Cubetti,scalogni tagliati a cubetti,2,2,ingredient,unmatched,,,2 (1) | 3 (1),Anatra Arrosto Con Timballo Di Verdure | Cocktail Di Pesce Spezzato
Scalogni Tritati,scalogni tritati,2,2,ingredient,unmatched,,,2 (1) | 3 (1),Salsa Cumberland | Strudel Di Crauti
Scalogno (o Cipolla),scalogno o cipolla,2,2,ingredient,unmatched,,,1 (1) | 150 G (1),Crema Di Finocchi | Merluzzo Con Piselli
Scalogno Tagliato A Rondelle,scalogno tagliato a rondelle,2,2,ingredient,unmatched,,,1 (2),Manzo Alle Verdure | Vary Amin Anana
